Date,Mean_Return,Avg_Volatility20
2020-09-07,0.09184849719563683,0.6559420896079285
2020-09-08,0.07066904786064893,0.6054488872685515
2020-09-09,0.01014702112529824,0.6039552312158463
2020-09-10,-0.0033539837633749544,0.6320377457025116
2020-09-11,-0.16696561003805535,0.65937940621253
2020-09-14,-0.10342591165074705,0.627791673899861
2020-09-15,-0.1262298920578197,0.6071184298720482
2020-09-16,-0.01124621994493542,0.616803923188243
2020-09-17,-0.08570975143490515,0.5894992956994854
2020-09-18,0.2173815428286688,0.6484662015878679
2020-09-21,-0.04449541047112788,0.6881297318293669
2020-09-22,0.0038266080696355174,0.6592245814567699
2020-09-23,-0.09264846363797663,0.6616624594725581
2020-09-24,-0.048048216909103214,0.6862866357598386
2020-09-25,-0.029509047845488467,0.612378399794374
2020-09-28,-0.11809825252558262,0.7230842700519352
2020-09-29,-0.18145416923165913,0.6427607288276168
2020-09-30,-0.05565602929477717,0.60071961841963
2020-10-01,0.01621209482638685,0.6016064540872285
2020-10-02,-0.12021246111598276,0.6383461796503579
2020-10-05,-0.07942944768762919,0.6446385366177209
2020-10-06,0.08816656577129742,0.6174833891863883
2020-10-07,-0.043349031758303944,0.6606299934306037
2020-10-08,-0.022073695142562057,0.6480218178347099
2020-10-09,-0.002654775397658927,0.635506149174653
2020-10-12,-0.16506736053468818,0.6866712825383869
2020-10-13,-0.03785800558170665,0.6521338743387262
2020-10-14,0.035874199660627985,0.6715816833298798
2020-10-15,-0.13164573478952235,0.5789591599683908
2020-10-16,-0.03941790931938645,0.6479363198424808
2020-10-19,-0.05182059332577689,0.595600430811669
2020-10-20,-0.026673587277955522,0.6179406255771139
2020-10-21,-0.0013674239246618909,0.5816222153042483
2020-10-22,-0.06573668918589162,0.6421531480341995
2020-10-23,0.1015865370784697,0.6329038511506007
2020-10-26,0.005490677023107977,0.6594855494197314
2020-10-27,-0.09340686932617213,0.6117780483207043
2020-11-02,0.004809684996883639,0.6096783462335484
2020-11-03,-0.09861432816836627,0.6339139965381849
2020-11-04,-0.15467239468926142,0.6172962686815467
2020-11-05,-0.00028697705347109973,0.6171547991482561
2020-11-06,-0.01388862106476178,0.637142195529143
2020-11-09,0.09214425281632789,0.6632518697297991
2020-11-10,-0.04825686891607566,0.6376549821648547
2020-11-11,0.06453284352228338,0.6418057232161246
2020-11-12,0.09383038824847227,0.6743826153043468
2020-11-13,0.17897209974293884,0.6337865503714303
2020-11-16,0.04322137615289729,0.6687704700166105
2020-11-17,0.10174593992978098,0.6342996337692919
2020-11-18,-0.14928050103429744,0.6217398840052156
2020-11-19,-0.010930265233168547,0.6209127844006932
2020-11-20,0.07966775594630733,0.611648303639191
2020-11-23,0.03300894099320751,0.6814511351148566
2020-11-24,-0.07387232803890868,0.6139667250928776
2020-11-25,0.015432392234208857,0.6278708738086098
2020-11-26,-0.09823738903961135,0.6470551964252627
2020-11-27,-0.07575156353232193,0.6701104965976188
2020-11-30,0.06825213880733443,0.5950152391238442
2020-12-01,0.042978286710170274,0.6593729144245345
2020-12-02,-0.014611391046909297,0.6691583033764001
2020-12-03,-0.03625822504315798,0.6574092412889027
2020-12-04,0.13399573802966602,0.6408474879844532
2020-12-07,0.09110209142457144,0.6207165902747058
2020-12-08,0.11081915326996668,0.5352138191365132
2020-12-10,0.07453807875953199,0.5873345871245872
2020-12-11,0.026156958957992468,0.6407247672778126
2020-12-14,-0.03988924620024334,0.6440761376689199
2020-12-15,0.20055191902099426,0.646583034534635
2020-12-16,0.2798630270690597,0.6513527985598144
2020-12-17,0.2671167967954482,0.6430925840253764
2020-12-18,0.11918269621148837,0.6786265825365545
2020-12-21,0.08516967339972838,0.682381509907304
2020-12-22,0.12816109871161985,0.6589158236088765
2020-12-23,0.04012032118555245,0.6256447223222469
2020-12-28,0.13114534911262135,0.6244534672448334
2020-12-29,-0.012494233379370868,0.6546981577025035
2020-12-30,0.0278463609406123,0.6255068812269459
2021-01-04,0.15127041464580113,0.6298645270295411
2021-01-05,0.2290284928986409,0.7019826906600803
2021-01-06,0.0003557120803700807,0.6359402826866218
2021-01-07,0.06501746977002709,0.6257576622804562
2021-01-08,0.020324129400514847,0.6130449032639517
2021-01-11,0.40458499672588133,0.6454703448282896
2021-01-12,0.10914830048840303,0.6473816947190786
2021-01-13,0.2165164682111447,0.6698802339729822
2021-01-14,0.1145655867339081,0.6606612647587922
2021-01-15,0.006968520242152282,0.6423299470680904
2021-01-18,0.23100056226057764,0.6363943299662342
2021-01-19,0.049101568162264554,0.69920390483733
2021-01-20,0.12128735730079912,0.6751614331202854
2021-01-21,0.0788398700767572,0.671008453022639
2021-01-22,0.030707989709707763,0.6596121765100948
2021-01-25,0.2664548366525383,0.6742300900226552
2021-01-26,-0.02566530840420705,0.6469316802951908
2021-01-27,0.1948276091322125,0.6444855435178548
2021-01-28,0.1909291815763844,0.6187894640149981
2021-01-29,-0.09642387205841382,0.6461877965451348
2021-02-01,0.24964625693460502,0.6757481866670079
2021-02-02,-0.09492840325193022,0.7425699456920364
2021-02-03,0.22122627223605443,0.6824426047676778
2021-02-04,0.17768789513483804,0.6768498491072681
2021-02-05,-0.006875023256254282,0.6702373715882182
2021-02-08,0.1724628712902663,0.7549227103976545
2021-02-09,0.0662960048853587,0.6606044881964788
2021-02-10,0.2878863812857503,0.6616918231885945
2021-02-11,0.06244561373784975,0.6677514400098521
2021-02-15,0.09935360801146777,0.6193945712309807
2021-02-16,0.19429571883940158,0.6229679962042278
2021-02-17,0.13773459163415544,0.6169374780254916
2021-02-18,0.046227551680094174,0.659257546201671
2021-02-19,0.12875811356542016,0.6401165992329754
2021-02-22,0.13567428622483152,0.6278461130936479
2021-02-23,0.1896040944998452,0.625388878226081
2021-02-24,-0.030282827340273134,0.5980512747258373
2021-02-25,0.20816711381043612,0.670273357465122
2021-02-26,-0.1287518636982366,0.5958849235551434
2021-03-01,0.08281464575206651,0.6289717091387466
2021-03-02,0.11504548090872681,0.6231996204103962
2021-03-03,0.02376864169911714,0.6413106715779584
2021-03-04,0.05789034423498012,0.6334201639453925
2021-03-05,-0.052033240898200765,0.6722395978743334
2021-03-08,-0.05299471153569373,0.6417913334433529
2021-03-09,-0.056001706198102866,0.7145000923103669
2021-03-10,0.01455512453928754,0.633085153453197
2021-03-12,0.24739781309724881,0.6511572167272139
2021-03-15,0.06156339561489977,0.6823771792548203
2021-03-16,-0.03091420936450043,0.6556735433161458
2021-03-17,0.09798123455995916,0.6662246248480463
2021-03-18,-0.03862630216861302,0.649647405092265
2021-03-19,0.03339857674472103,0.652256307138805
2021-03-22,0.13067772362029006,0.6817264911969197
2021-03-23,-0.019792141327974865,0.6440436174211046
2021-03-24,-0.06866495728622453,0.6213528219703262
2021-03-25,-0.06960918919681268,0.6510354675707555
2021-03-26,0.022331929607116063,0.6542811805022202
2021-03-29,0.06971142290010933,0.6683942227214115
2021-03-30,-0.03576977866142686,0.6535953905174331
2021-03-31,-0.07970058468046579,0.5922719847573423
2021-04-01,-0.11176752579298785,0.6546659880907749
2021-04-05,-0.053200186688739756,0.5785896329527146
2021-04-06,-0.02304082453277272,0.6206428687248433
2021-04-07,0.041252932043182644,0.5574297860278263
2021-04-08,0.008019464997345103,0.6310273345710524
2021-04-09,-0.0025275073288386018,0.6101890461155122
2021-04-12,-0.10025056383113501,0.619855265743085
2021-04-13,-0.02664742192240599,0.5926775490316368
2021-04-14,0.12194206336087439,0.6341764693963832
2021-04-15,0.020592472776953447,0.6467057742017946
2021-04-16,0.005688134061972128,0.6049658553779053
2021-04-19,0.15507136804101104,0.6374149829609088
2021-04-20,-0.008861376881932552,0.6267120762140421
2021-04-21,0.0007592007029334414,0.5875449967277871
2021-04-22,-0.057311193354589396,0.6382681414241709
2021-04-23,0.18492209133758872,0.6790511513913656
2021-04-26,0.0075015599807862765,0.6380170957203657
2021-04-27,0.13163837132414363,0.6501366095351172
2021-04-28,-0.025785623872925253,0.6282153569818023
2021-04-29,0.013147495375095608,0.6803397814340096
2021-04-30,-0.07023296390651357,0.6423409121845325
2021-05-03,0.08976089429866911,0.6938885303236475
2021-05-04,0.1349541340579043,0.6485934119616744
2021-05-05,0.04498345809904011,0.64935152467959
2021-05-06,0.09469912577884053,0.5925995355723663
2021-05-07,-0.05123905530452981,0.5773399923352257
2021-05-10,0.05936906161024422,0.6388311729419606
2021-05-11,0.10704007607886906,0.5970159420624906
2021-05-17,0.0340593193870321,0.6209175921150138
2021-05-18,-0.034357548155829455,0.6340948623321175
2021-05-19,-0.06780133328323637,0.6481778620031058
2021-05-20,0.001964056504442076,0.6273469919251703
2021-05-21,-0.0064662623175004786,0.6243879852876397
2021-05-24,0.010194598615059038,0.6551233799076106
2021-05-25,-0.03846228427062887,0.6081982208336841
2021-05-27,0.001200039063817512,0.6115807507958609
2021-05-28,0.10848177663996021,0.5929731073445045
2021-05-31,0.034915682521732806,0.6113354947053311
2021-06-02,0.056650088338846695,0.6946244493371405
2021-06-03,-0.12426731006495527,0.611651497701564
2021-06-04,-0.030323586235310434,0.6492710962036619
2021-06-07,-0.0045631877506329055,0.6155101314687994
2021-06-08,0.003344664642348122,0.6783300598383283
2021-06-09,0.05895654864576298,0.645084209697438
2021-06-10,0.1179982783343723,0.6869429142424708
2021-06-11,0.13967391857919093,0.591446501006743
2021-06-14,-0.02402243664493072,0.6368384883479186
2021-06-15,0.025332188220036415,0.6359519742410213
2021-06-16,0.18247549266624444,0.6238816204889214
2021-06-17,0.08852664507337661,0.5898649280013398
2021-06-18,-0.11016951343897921,0.6726549761102564
2021-06-21,-0.12280669917011515,0.6034444182120257
2021-06-22,-0.10548664469427378,0.6360341006049779
2021-06-23,0.019750175509590427,0.6052735334308675
2021-06-24,-0.021398432967843346,0.6202061252976079
2021-06-25,0.04846228739442124,0.6337667299258924
2021-06-28,-0.19615335484154864,0.6340384290674578
2021-06-29,-0.04692179094857121,0.5845628107179521
2021-06-30,-0.0264617923284678,0.6158012447295773
2021-07-01,0.0242479323508636,0.6365054561920438
2021-07-02,-0.1063812390461788,0.6289878589920185
2021-07-05,-0.08058626345881657,0.5782361737197903
2021-07-06,0.14202691486585367,0.6208858448441492
2021-07-07,-0.11793573796551836,0.634756531135882
2021-07-08,-0.09175684884084796,0.623829533402428
2021-07-09,0.05057795400718919,0.609128812374764
2021-07-12,0.055273785038462454,0.5795237315919747
2021-07-13,-0.012587036001145831,0.697209490060801
2021-07-14,-0.08796221173936444,0.6054879884237697
2021-07-15,-0.030994707320789672,0.6743927795013546
2021-07-16,-0.12037485397588533,0.6543145951978651
2021-07-19,-0.10133030271054058,0.6377001312047113
2021-07-21,-0.08633962731981856,0.6505527012459037
2021-07-22,0.028965580925936575,0.6501979152840783
2021-07-23,-0.027744550125252277,0.6374096362449729
2021-07-26,-0.017104352521922862,0.678552732452509
2021-07-27,-0.18711382169786295,0.6158289807156542
2021-07-28,-0.13698984800178107,0.6089457287296968
2021-07-29,-0.21792762515237699,0.6630547206501604
2021-07-30,0.005360967718125538,0.6013488196297616
2021-08-02,-0.13226393677782197,0.6537858153028402
2021-08-03,-0.07033922180256749,0.6529410211495691
2021-08-04,0.016348924260621504,0.6264355956395692
2021-08-05,-0.07324270356371615,0.6660511250991359
2021-08-06,-0.10043234946911501,0.6075969095982051
2021-08-09,-0.15171428226088643,0.6040654968646159
2021-08-10,-0.13655905471494678,0.6839379773938609
2021-08-12,-0.17065818145731412,0.6095820062922018
2021-08-13,-0.23141095099019127,0.6543418254736423
2021-08-16,-0.13694344374795117,0.6157788827749723
2021-08-18,-0.029429338142118445,0.5967113191249103
2021-08-19,-0.07236211695674816,0.6588966716218961
2021-08-20,0.005840342693201244,0.6621920085999832
2021-08-23,-0.06343634446919874,0.614484117222859
2021-08-24,-0.005277896013426683,0.587456303260504
2021-08-25,-0.0008630135487006181,0.5969436202432741
2021-08-26,0.007275299115157073,0.5999900681691699
2021-08-27,-0.11006292753852966,0.6708365975684556
2021-08-30,-0.1306028001635891,0.6965755873575571
2021-08-31,-0.1579347347690762,0.6588248700371697
2021-09-01,-0.011936823616834175,0.6391052511155667
2021-09-02,-0.05254398291387475,0.5914942310339163
2021-09-03,-0.07847020579964786,0.590676204173121
2021-09-06,-0.0818565565105116,0.6435506802583335
2021-09-07,-0.08274375334903959,0.6406041380738322
2021-09-08,-0.058742375930254526,0.6553881795437178
2021-09-09,-0.11648578825745383,0.6473681882433577
2021-09-10,-0.057330286608869775,0.6555358606003502
2021-09-13,-0.01896334229391782,0.6775210102846161
2021-09-14,-0.06662517443128527,0.6774591639053041
2021-09-15,0.07091749973499847,0.6779702432504829
2021-09-16,-0.06477926492359697,0.6834966220620375
2021-09-17,0.06142047454134265,0.6352807527030395
2021-09-20,-0.13515074542055525,0.7028109330988989
2021-09-21,-0.12243737161666574,0.669295641132904
2021-09-22,-0.05493888992487363,0.6538112657518219
2021-09-23,0.057343197150404535,0.6408218512726723
2021-09-24,-0.12398514565613045,0.6601293435685737
2021-09-27,-0.13373729197314765,0.6668820172525487
2021-09-28,-0.07905926145007343,0.6140183827371906
2021-09-29,-0.09668911544259534,0.5856871235880029
2021-09-30,-0.00013439330754920535,0.6106847135605061
2021-10-01,0.030674122915623398,0.5572009796786602
2021-10-04,0.1384354542861793,0.5916983160633943
2021-10-05,0.04655633297634347,0.5944795047941928
2021-10-06,0.043065439031570424,0.6532155886717831
2021-10-07,0.11140739020980725,0.6298399883715046
2021-10-08,-0.03193631883468025,0.6134159917698981
2021-10-11,0.051494073611205296,0.6538888403348292
2021-10-12,0.07252349075793582,0.6298961744484277
2021-10-13,0.08596911895323761,0.5900487893017113
2021-10-14,0.10383256338211332,0.6325540024042134
2021-10-15,0.14769706233813376,0.6550544686653852
2021-10-18,0.1831844170088043,0.6636926776597809
2021-10-19,-0.012314663008755925,0.6322100004098427
2021-10-21,0.011285736819710996,0.6590887206380053
2021-10-22,0.23727620374211067,0.6173625542829434
2021-10-25,0.06212142929157053,0.6909698967473993
2021-10-26,-0.02988765864147352,0.5924935860285423
2021-10-27,-0.09044009496483232,0.6522503751440513
2021-10-28,-0.027464540625308908,0.6521814534547706
2021-10-29,0.10992620744727842,0.7308757043387402
2021-11-01,0.07939662555999652,0.6567774074116605
2021-11-02,0.03262872209476668,0.6569698405552546
2021-11-03,-0.04550667512863075,0.6517287783093838
2021-11-04,0.016416573844633662,0.6980909635551587
2021-11-05,-0.07007598761435864,0.6320818182736238
2021-11-08,0.31196464619977127,0.5932544217912175
2021-11-09,-0.005832549179082411,0.6252507269615406
2021-11-10,-0.002446545941824956,0.6325698832099274
2021-11-11,0.05941508732298526,0.633141375623247
2021-11-12,0.018482736117686208,0.6391623913556104
2021-11-15,0.0490326879933878,0.6322305643640747
2021-11-16,0.05328071723960904,0.5958520996774991
2021-11-17,0.07940789929152245,0.5752076071615593
2021-11-18,0.014058066688078661,0.667566024513225
2021-11-19,0.07161563003627523,0.6661685683196709
2021-11-22,-0.08132475568831636,0.6281836201773847
2021-11-23,-0.05295153176197717,0.6580359820485978
2021-11-24,-0.015736607350195834,0.6057238309690487
2021-11-25,0.07074928678652462,0.610248628383106
2021-11-26,0.03436814979824565,0.6590958669901816
2021-11-29,-0.15436835438002094,0.6188123508835366
2021-11-30,-0.05388945069431522,0.6312351947438447
2021-12-01,-0.14549901866246753,0.6329220514650548
2021-12-02,0.041572671477187934,0.6535321454262214
2021-12-03,-0.024118393760402222,0.6493515045362556
2021-12-06,0.12474392270941723,0.6037425812889528
2021-12-07,0.14822751885921528,0.6101821133206438
2021-12-08,0.02437862456907504,0.629426241013245
2021-12-09,-0.03530968555212031,0.612007650006667
2021-12-10,0.024131476314952285,0.6117683511999135
2021-12-13,0.0012843190164386926,0.6746181378741848
2021-12-14,0.035444558356525616,0.6163143220261188
2021-12-15,-0.039240958223273704,0.6309363653115223
2021-12-16,-0.040444352189648376,0.6064749000330822
2021-12-17,-0.06505009259924474,0.6401720134340416
2021-12-20,-0.15020863583990726,0.6140622781271691
2021-12-21,-0.10495880166887743,0.6805823121979627
2021-12-22,-0.012120284042055911,0.6541906562091888
2021-12-23,-0.07471124957870452,0.6621479674144268
2021-12-24,0.04621150608421333,0.6599160769551292
2021-12-27,0.07368921554774548,0.6683475317851718
2021-12-28,0.042768751121381815,0.6248485159986632
2021-12-29,0.22440305020620233,0.5749165001112734
2021-12-30,-0.0487988967859229,0.6493480943928195
2022-01-03,-0.0658819517455348,0.6394835221091454
2022-01-04,-0.08289578682890728,0.6436575214959016
2022-01-05,0.05074142198042702,0.5697307729337612
2022-01-06,-0.09877711533637701,0.6276497741491929
2022-01-07,0.04256530518461829,0.6097816332210628
2022-01-10,-0.05172020765726649,0.5948378569502483
2022-01-11,0.014694102716172597,0.5998800837473304
2022-01-12,-0.03198253324789856,0.6993279078587871
2022-01-13,0.03861125139095913,0.6280246256398954
2022-01-14,0.038774360187847356,0.7050705215827109
2022-01-17,-0.1083674186302005,0.6148391945346536
2022-01-18,0.0036035378990407914,0.6547042911214376
2022-01-19,0.197611535871879,0.629321279793018
2022-01-20,-0.05403566485862529,0.6164758394874675
2022-01-21,0.02383852291511727,0.6556570151038049
2022-01-24,0.15812275902511205,0.6437964107146519
2022-01-25,-0.13447167916936922,0.6004698739537402
2022-01-26,-0.043785314707659895,0.6693015560425224
2022-01-27,-0.12109077437723961,0.6202228419376276
2022-01-28,0.06155140409680986,0.6582188073759528
2022-01-31,-0.05536160504788592,0.5848114679232302
2022-02-02,0.092415360579236,0.628861017026746
2022-02-03,-0.0803830193219417,0.618175026174446
2022-02-04,-0.03204334831944271,0.7184299333999117
2022-02-07,0.14569007850952295,0.687372101460635
2022-02-08,-0.04962023439833287,0.6684799314688512
2022-02-09,0.060597358176125195,0.6456251379493122
2022-02-10,-0.04415731296666013,0.6491751116415673
2022-02-11,-0.049004371211982985,0.7187404526163383
2022-02-14,0.06665748930479563,0.6655176034338448
2022-02-15,0.002429425685220222,0.6287111162359188
2022-02-16,0.04496513778638267,0.6587637411976025
2022-02-17,-0.01174058741594155,0.6191660555235974
2022-02-18,0.06062618520065784,0.7121582066111128
2022-02-21,-0.018854586954909578,0.6367192507129238
2022-02-22,-0.04240801835362965,0.6772703746486751
2022-02-23,0.16922803474384301,0.6133692000943971
2022-02-24,-0.01753182570589584,0.6316416739147183
2022-02-25,0.024522504103985772,0.5973657738435229
2022-03-01,-0.051587980175922976,0.7215589388627457
2022-03-02,-0.0459044861128221,0.6239794316561211
2022-03-04,-0.02576633116246072,0.6093640216712153
2022-03-07,-0.05723148774343901,0.6822779999443698
2022-03-08,0.008088439574253111,0.5876522992253872
2022-03-09,0.04676376540221284,0.625943664419308
2022-03-10,0.07395095651729834,0.6165015989059369
2022-03-11,-0.016860078799556644,0.6084300741400386
2022-03-14,0.0641725173755877,0.5976561640496751
2022-03-15,-0.07839144628681464,0.578927589560594
2022-03-16,0.009030985609330872,0.6681868137571566
2022-03-17,0.07151253623134086,0.5794385925233555
2022-03-18,0.25715203905150874,0.5989154814807863
2022-03-21,-0.06127636821970269,0.5892349656490493
2022-03-22,0.04907442715434043,0.6016467139349654
2022-03-23,0.0037341321307324585,0.6027173076528832
2022-03-24,0.22481769378981345,0.6049858717896468
2022-03-25,-0.044208223692680085,0.6087845357933146
2022-03-28,0.17239183142849085,0.6312085594818757
2022-03-29,0.16983332529681203,0.6252670734804459
